date,input1,input2,input3,input4,target
2011-06-27,35.0,5.0,13.0,173.0,53.0
2011-06-28,95.0,23.0,54.0,190.0,85.0
2011-06-29,33.0,16.0,56.0,189.0,269.0
2011-06-30,16.0,14.0,38.0,109.0,119.0
2011-07-01,10.0,13.0,19.0,108.0,64.0
2011-07-02,63.0,7.0,26.0,160.0,68.0
2011-07-03,20.0,29.0,17.0,113.0,161.0
2011-07-04,25.0,15.0,25.0,158.0,133.0
2011-07-05,67.0,26.0,10.0,154.0,78.0
2011-07-06,32.0,22.0,49.0,123.0,208.0
2011-07-07,9.0,27.0,59.0,129.0,105.0
2011-07-08,37.0,21.0,56.0,111.0,100.0
2011-07-09,40.0,6.0,18.0,158.0,125.0
2011-07-10,89.0,13.0,26.0,167.0,110.0
2011-07-11,57.0,17.0,57.0,182.0,223.0
2011-07-12,39.0,9.0,11.0,150.0,152.0
2011-07-13,57.0,25.0,15.0,110.0,99.0
2011-07-14,39.0,28.0,32.0,128.0,200.0
2011-07-15,52.0,26.0,26.0,171.0,170.0
2011-07-16,19.0,23.0,58.0,178.0,200.0
2011-07-17,3.0,26.0,47.0,132.0,104.0
2011-07-18,100.0,5.0,48.0,143.0,109.0
2011-07-19,29.0,22.0,43.0,153.0,205.0
2011-07-20,59.0,23.0,31.0,172.0,116.0
2011-07-21,13.0,16.0,58.0,153.0,169.0
2011-07-22,90.0,26.0,48.0,112.0,73.0
2011-07-23,15.0,3.0,22.0,176.0,243.0
2011-07-24,53.0,23.0,55.0,188.0,43.0
2011-07-25,88.0,3.0,31.0,113.0,171.0
2011-07-26,69.0,29.0,16.0,153.0,194.0
2011-07-27,45.0,19.0,40.0,173.0,234.0
2011-07-28,52.0,8.0,22.0,104.0,139.0
2011-07-29,55.0,13.0,12.0,192.0,124.0
2011-07-30,62.0,13.0,56.0,136.0,152.0
2011-07-31,30.0,8.0,20.0,115.0,147.0
2011-08-01,9.0,13.0,25.0,142.0,76.0
2011-08-02,27.0,28.0,42.0,146.0,61.0
2011-08-03,10.0,29.0,18.0,158.0,154.0
2011-08-04,90.0,1.0,44.0,138.0,109.0
2011-08-05,40.0,27.0,26.0,151.0,191.0
2011-08-06,13.0,5.0,23.0,104.0,178.0
2011-08-07,31.0,7.0,20.0,143.0,51.0
2011-08-08,79.0,7.0,53.0,147.0,85.0
2011-08-09,69.0,19.0,22.0,136.0,185.0
2011-08-10,11.0,6.0,26.0,192.0,209.0
2011-08-11,19.0,20.0,32.0,195.0,48.0
2011-08-12,69.0,1.0,17.0,197.0,82.0
2011-08-13,17.0,11.0,27.0,138.0,143.0
2011-08-14,29.0,13.0,17.0,116.0,81.0
2011-08-15,92.0,5.0,32.0,187.0,107.0
2011-08-16,89.0,7.0,11.0,122.0,202.0
2011-08-17,2.0,30.0,28.0,138.0,217.0
2011-08-18,47.0,20.0,58.0,127.0,108.0
2011-08-19,82.0,25.0,34.0,103.0,140.0
2011-08-20,51.0,23.0,52.0,181.0,258.0
2011-08-21,61.0,23.0,17.0,177.0,174.0
2011-08-22,29.0,6.0,19.0,160.0,186.0
2011-08-23,86.0,8.0,48.0,130.0,91.0
2011-08-24,71.0,7.0,37.0,119.0,204.0
2011-08-25,70.0,11.0,25.0,137.0,168.0
2011-08-26,78.0,6.0,30.0,184.0,181.0
2011-08-27,48.0,18.0,26.0,166.0,166.0
2011-08-28,37.0,2.0,22.0,139.0,143.0
2011-08-29,61.0,11.0,22.0,155.0,70.0
2011-08-30,82.0,1.0,31.0,172.0,153.0
2011-08-31,41.0,1.0,53.0,162.0,188.0
2011-09-01,97.0,7.0,60.0,137.0,89.0
2011-09-02,37.0,2.0,58.0,192.0,220.0
2011-09-03,74.0,15.0,33.0,165.0,87.0
2011-09-04,32.0,30.0,19.0,111.0,181.0
2011-09-05,72.0,29.0,34.0,151.0,150.0
2011-09-06,85.0,15.0,41.0,122.0,244.0
2011-09-07,86.0,27.0,55.0,160.0,220.0
2011-09-08,67.0,27.0,57.0,110.0,235.0
2011-09-09,29.0,21.0,59.0,159.0,216.0
2011-09-10,83.0,15.0,12.0,150.0,104.0
2011-09-11,92.0,20.0,16.0,129.0,204.0
2011-09-12,4.0,15.0,35.0,197.0,244.0
2011-09-13,67.0,1.0,13.0,166.0,59.0
2011-09-14,34.0,15.0,28.0,183.0,140.0
2011-09-15,88.0,24.0,41.0,159.0,106.0
2011-09-16,86.0,28.0,57.0,111.0,250.0
2011-09-17,0.0,11.0,59.0,151.0,245.0
2011-09-18,14.0,4.0,23.0,174.0,15.0
2011-09-19,64.0,3.0,25.0,142.0,35.0
2011-09-20,1.0,25.0,28.0,155.0,131.0
2011-09-21,11.0,7.0,52.0,140.0,79.0
2011-09-22,71.0,27.0,48.0,146.0,47.0
2011-09-23,46.0,2.0,24.0,186.0,225.0
2011-09-24,97.0,11.0,54.0,165.0,76.0
2011-09-25,4.0,6.0,53.0,132.0,219.0
2011-09-26,77.0,9.0,56.0,146.0,24.0
2011-09-27,77.0,13.0,28.0,125.0,187.0
2011-09-28,99.0,5.0,53.0,155.0,177.0
2011-09-29,39.0,23.0,39.0,125.0,216.0
2011-09-30,77.0,12.0,42.0,195.0,146.0
2011-10-01,57.0,7.0,45.0,177.0,168.0
2011-10-02,57.0,8.0,22.0,114.0,129.0
2011-10-03,21.0,12.0,16.0,158.0,141.0
2011-10-04,53.0,28.0,26.0,132.0,82.0
2011-10-05,20.0,15.0,31.0,112.0,211.0
2011-10-06,0.0,13.0,24.0,135.0,68.0
2011-10-07,1.0,25.0,35.0,193.0,41.0
2011-10-08,36.0,21.0,26.0,153.0,102.0
2011-10-09,73.0,23.0,55.0,198.0,122.0
2011-10-10,23.0,14.0,34.0,183.0,223.0
2011-10-11,11.0,4.0,52.0,174.0,88.0
2011-10-12,94.0,11.0,47.0,147.0,13.0
2011-10-13,61.0,19.0,36.0,196.0,207.0
2011-10-14,67.0,29.0,45.0,169.0,184.0
2011-10-15,42.0,12.0,21.0,195.0,220.0
2011-10-16,93.0,25.0,29.0,114.0,123.0
2011-10-17,38.0,12.0,42.0,122.0,255.0
2011-10-18,71.0,4.0,60.0,135.0,115.0
2011-10-19,84.0,7.0,43.0,143.0,162.0
2011-10-20,57.0,0.0,42.0,197.0,208.0
2011-10-21,56.0,8.0,53.0,136.0,91.0
2011-10-22,64.0,27.0,39.0,150.0,137.0
2011-10-23,63.0,29.0,28.0,110.0,214.0
2011-10-24,85.0,8.0,39.0,108.0,231.0
2011-10-25,98.0,2.0,34.0,168.0,185.0
2011-10-26,72.0,17.0,19.0,107.0,195.0
2011-10-27,59.0,24.0,43.0,101.0,184.0
2011-10-28,65.0,16.0,37.0,160.0,184.0
2011-10-29,21.0,3.0,39.0,125.0,162.0
2011-10-30,41.0,10.0,42.0,168.0,44.0
2011-10-31,36.0,18.0,11.0,111.0,108.0
2011-11-01,1.0,15.0,15.0,159.0,151.0
2011-11-02,97.0,19.0,29.0,172.0,58.0
2011-11-03,24.0,21.0,40.0,133.0,251.0
2011-11-04,51.0,23.0,15.0,193.0,114.0
2011-11-05,21.0,10.0,19.0,165.0,173.0
2011-11-06,29.0,9.0,35.0,117.0,66.0
2011-11-07,63.0,9.0,21.0,161.0,74.0
2011-11-08,53.0,22.0,12.0,182.0,164.0
2011-11-09,50.0,18.0,18.0,189.0,184.0
2011-11-10,7.0,6.0,11.0,190.0,151.0
2011-11-11,99.0,22.0,55.0,148.0,23.0
2011-11-12,98.0,12.0,28.0,116.0,273.0
2011-11-13,27.0,14.0,44.0,170.0,234.0
2011-11-14,94.0,28.0,18.0,148.0,94.0
2011-11-15,36.0,17.0,34.0,134.0,260.0
2011-11-16,29.0,20.0,17.0,118.0,126.0
2011-11-17,91.0,28.0,25.0,109.0,132.0
2011-11-18,11.0,15.0,43.0,123.0,267.0
2011-11-19,67.0,22.0,14.0,144.0,50.0
2011-11-20,77.0,4.0,28.0,124.0,195.0
2011-11-21,68.0,3.0,50.0,195.0,177.0
2011-11-22,8.0,8.0,35.0,144.0,161.0
2011-11-23,63.0,0.0,37.0,133.0,40.0
2011-11-24,55.0,10.0,48.0,135.0,130.0
2011-11-25,27.0,23.0,13.0,151.0,137.0
2011-11-26,20.0,22.0,27.0,121.0,120.0
2011-11-27,95.0,1.0,40.0,172.0,102.0
2011-11-28,79.0,23.0,17.0,128.0,176.0
2011-11-29,89.0,7.0,34.0,191.0,223.0
2011-11-30,43.0,8.0,11.0,199.0,205.0
2011-12-01,89.0,11.0,27.0,162.0,113.0
2011-12-02,79.0,12.0,45.0,101.0,216.0
2011-12-03,91.0,30.0,21.0,125.0,205.0
2011-12-04,74.0,16.0,35.0,142.0,275.0
2011-12-05,58.0,12.0,42.0,169.0,190.0
2011-12-06,92.0,26.0,34.0,130.0,157.0
2011-12-07,40.0,19.0,17.0,117.0,258.0
2011-12-08,77.0,27.0,23.0,177.0,131.0
2011-12-09,68.0,21.0,52.0,130.0,211.0
2011-12-10,26.0,0.0,18.0,195.0,211.0
2011-12-11,45.0,12.0,38.0,157.0,58.0
2011-12-12,75.0,16.0,47.0,145.0,134.0
2011-12-13,96.0,18.0,26.0,174.0,205.0
2011-12-14,43.0,14.0,50.0,193.0,250.0
2011-12-15,69.0,0.0,48.0,179.0,141.0
2011-12-16,1.0,28.0,10.0,151.0,123.0
2011-12-17,37.0,25.0,48.0,101.0,71.0
2011-12-18,2.0,19.0,42.0,112.0,136.0
2011-12-19,49.0,18.0,28.0,111.0,53.0
2011-12-20,28.0,10.0,36.0,127.0,143.0
2011-12-21,16.0,6.0,28.0,122.0,83.0
2011-12-22,45.0,28.0,27.0,130.0,59.0
2011-12-23,87.0,27.0,33.0,145.0,154.0
2011-12-24,88.0,16.0,19.0,130.0,269.0
2011-12-25,62.0,12.0,50.0,187.0,246.0
2011-12-26,4.0,4.0,58.0,160.0,171.0
2011-12-27,51.0,28.0,59.0,104.0,28.0
2011-12-28,68.0,2.0,53.0,106.0,191.0
2011-12-29,25.0,8.0,17.0,172.0,130.0
2011-12-30,48.0,28.0,18.0,177.0,66.0
2011-12-31,8.0,29.0,60.0,200.0,175.0
2012-01-01,35.0,27.0,53.0,120.0,78.0
2012-01-02,28.0,24.0,19.0,134.0,169.0
2012-01-03,8.0,7.0,30.0,133.0,120.0
2012-01-04,8.0,6.0,41.0,183.0,36.0
2012-01-05,34.0,21.0,45.0,105.0,33.0
2012-01-06,86.0,2.0,56.0,142.0,138.0
2012-01-07,23.0,21.0,29.0,191.0,183.0
2012-01-08,62.0,19.0,20.0,189.0,96.0
2012-01-09,12.0,25.0,32.0,135.0,196.0
2012-01-10,79.0,15.0,46.0,189.0,99.0
2012-01-11,71.0,8.0,11.0,141.0,210.0
2012-01-12,97.0,28.0,14.0,153.0,151.0
2012-01-13,73.0,29.0,40.0,188.0,298.0
2012-01-14,26.0,9.0,34.0,200.0,252.0
2012-01-15,97.0,2.0,30.0,187.0,90.0
2012-01-16,69.0,22.0,35.0,159.0,197.0
2012-01-17,58.0,21.0,52.0,154.0,189.0
2012-01-18,20.0,12.0,11.0,106.0,190.0
2012-01-19,94.0,27.0,42.0,193.0,78.0
2012-01-20,74.0,28.0,44.0,140.0,278.0
2012-01-21,83.0,9.0,56.0,148.0,248.0
2012-01-22,38.0,6.0,27.0,163.0,202.0
2012-01-23,90.0,26.0,22.0,128.0,92.0
2012-01-24,60.0,30.0,42.0,122.0,254.0
2012-01-25,19.0,8.0,59.0,178.0,202.0
2012-01-26,56.0,25.0,11.0,105.0,55.0
2012-01-27,95.0,26.0,20.0,113.0,189.0
2012-01-28,14.0,26.0,54.0,102.0,271.0
2012-01-29,85.0,5.0,12.0,151.0,139.0
2012-01-30,10.0,7.0,33.0,191.0,204.0
2012-01-31,50.0,9.0,28.0,105.0,22.0
2012-02-01,51.0,8.0,54.0,142.0,112.0
2012-02-02,23.0,3.0,23.0,124.0,127.0
2012-02-03,64.0,26.0,41.0,181.0,46.0
2012-02-04,55.0,7.0,31.0,113.0,202.0
2012-02-05,82.0,26.0,11.0,126.0,131.0
2012-02-06,61.0,20.0,45.0,149.0,236.0
2012-02-07,98.0,17.0,56.0,119.0,183.0
2012-02-08,78.0,4.0,52.0,156.0,251.0
2012-02-09,47.0,9.0,19.0,130.0,196.0
2012-02-10,65.0,1.0,45.0,122.0,124.0
2012-02-11,59.0,20.0,27.0,147.0,149.0
2012-02-12,17.0,17.0,32.0,190.0,177.0
2012-02-13,32.0,0.0,17.0,196.0,92.0
2012-02-14,98.0,4.0,13.0,156.0,73.0
2012-02-15,50.0,1.0,32.0,174.0,208.0
2012-02-16,46.0,15.0,55.0,143.0,101.0
2012-02-17,98.0,13.0,22.0,158.0,126.0
2012-02-18,59.0,10.0,58.0,111.0,243.0
2012-02-19,83.0,23.0,48.0,143.0,167.0
2012-02-20,36.0,15.0,30.0,185.0,226.0
2012-02-21,60.0,11.0,41.0,146.0,121.0
2012-02-22,60.0,16.0,21.0,199.0,153.0
2012-02-23,91.0,8.0,27.0,130.0,159.0
2012-02-24,37.0,24.0,44.0,199.0,202.0
2012-02-25,43.0,12.0,56.0,160.0,137.0
2012-02-26,96.0,20.0,18.0,101.0,119.0
2012-02-27,3.0,7.0,46.0,147.0,229.0
2012-02-28,15.0,16.0,17.0,143.0,25.0
2012-02-29,40.0,21.0,51.0,200.0,71.0
2012-03-01,70.0,24.0,33.0,199.0,165.0
2012-03-02,100.0,18.0,60.0,172.0,214.0
2012-03-03,33.0,10.0,41.0,150.0,240.0
2012-03-04,41.0,10.0,30.0,163.0,92.0
2012-03-05,41.0,2.0,60.0,198.0,103.0
2012-03-06,17.0,19.0,29.0,137.0,94.0
2012-03-07,54.0,25.0,49.0,130.0,81.0
2012-03-08,15.0,21.0,14.0,182.0,178.0
2012-03-09,53.0,15.0,52.0,162.0,88.0
2012-03-10,12.0,14.0,33.0,145.0,141.0
2012-03-11,85.0,19.0,30.0,136.0,84.0
2012-03-12,77.0,19.0,18.0,133.0,239.0
2012-03-13,18.0,12.0,53.0,171.0,224.0
2012-03-14,17.0,29.0,49.0,114.0,89.0
2012-03-15,34.0,28.0,58.0,104.0,115.0
2012-03-16,92.0,26.0,59.0,185.0,166.0
2012-03-17,68.0,26.0,56.0,147.0,270.0
2012-03-18,6.0,16.0,46.0,109.0,221.0
2012-03-19,79.0,4.0,29.0,151.0,53.0
2012-03-20,57.0,7.0,36.0,141.0,168.0
2012-03-21,54.0,17.0,30.0,103.0,131.0
2012-03-22,87.0,12.0,17.0,139.0,143.0
2012-03-23,97.0,22.0,55.0,157.0,189.0
2012-03-24,17.0,10.0,42.0,200.0,255.0
2012-03-25,97.0,0.0,33.0,154.0,68.0
2012-03-26,13.0,6.0,13.0,123.0,202.0
2012-03-27,27.0,4.0,41.0,161.0,50.0
2012-03-28,23.0,21.0,11.0,178.0,61.0
2012-03-29,21.0,19.0,20.0,166.0,136.0
2012-03-30,81.0,4.0,54.0,132.0,88.0
2012-03-31,57.0,20.0,11.0,143.0,171.0
2012-04-01,61.0,5.0,29.0,109.0,172.0
2012-04-02,1.0,23.0,58.0,122.0,150.0
2012-04-03,83.0,2.0,12.0,101.0,70.0
2012-04-04,11.0,21.0,30.0,175.0,163.0
2012-04-05,72.0,28.0,17.0,184.0,63.0
2012-04-06,67.0,14.0,19.0,110.0,207.0
2012-04-07,63.0,4.0,36.0,126.0,192.0
2012-04-08,99.0,19.0,27.0,156.0,147.0
2012-04-09,79.0,14.0,56.0,122.0,276.0
2012-04-10,89.0,10.0,50.0,192.0,176.0
2012-04-11,46.0,17.0,31.0,154.0,206.0
2012-04-12,79.0,11.0,32.0,167.0,130.0
2012-04-13,67.0,15.0,20.0,139.0,184.0
2012-04-14,76.0,18.0,59.0,155.0,187.0
2012-04-15,64.0,3.0,17.0,168.0,216.0
2012-04-16,92.0,28.0,31.0,146.0,137.0
2012-04-17,100.0,12.0,54.0,115.0,252.0
2012-04-18,23.0,6.0,44.0,199.0,231.0
2012-04-19,70.0,21.0,34.0,163.0,67.0
2012-04-20,81.0,0.0,29.0,159.0,209.0
2012-04-21,72.0,26.0,59.0,160.0,162.0
2012-04-22,52.0,3.0,38.0,145.0,237.0
2012-04-23,24.0,3.0,34.0,174.0,142.0
2012-04-24,25.0,16.0,37.0,106.0,66.0
2012-04-25,5.0,12.0,40.0,155.0,78.0
2012-04-26,10.0,15.0,33.0,134.0,51.0
2012-04-27,53.0,16.0,29.0,192.0,61.0
2012-04-28,2.0,22.0,57.0,107.0,141.0
2012-04-29,77.0,3.0,59.0,106.0,83.0
2012-04-30,23.0,29.0,53.0,171.0,153.0
2012-05-01,78.0,17.0,12.0,158.0,142.0
2012-05-02,38.0,28.0,29.0,192.0,206.0
2012-05-03,33.0,10.0,19.0,155.0,162.0
2012-05-04,67.0,25.0,12.0,170.0,109.0
2012-05-05,71.0,4.0,26.0,114.0,197.0
2012-05-06,73.0,14.0,21.0,123.0,145.0
2012-05-07,48.0,19.0,13.0,166.0,191.0
2012-05-08,27.0,7.0,37.0,149.0,136.0
2012-05-09,76.0,23.0,36.0,129.0,71.0
2012-05-10,71.0,17.0,59.0,117.0,223.0
2012-05-11,9.0,25.0,31.0,141.0,198.0
2012-05-12,75.0,15.0,35.0,133.0,86.0
2012-05-13,25.0,29.0,16.0,163.0,192.0
2012-05-14,79.0,7.0,31.0,169.0,131.0
2012-05-15,14.0,10.0,35.0,136.0,185.0
2012-05-16,48.0,0.0,38.0,110.0,46.0
2012-05-17,66.0,6.0,20.0,120.0,106.0
2012-05-18,33.0,3.0,53.0,200.0,156.0
2012-05-19,84.0,12.0,52.0,102.0,86.0
2012-05-20,42.0,1.0,50.0,123.0,191.0
2012-05-21,88.0,27.0,53.0,176.0,94.0
2012-05-22,78.0,21.0,45.0,126.0,251.0
2012-05-23,63.0,26.0,32.0,173.0,231.0
2012-05-24,53.0,14.0,43.0,179.0,204.0
2012-05-25,62.0,21.0,55.0,138.0,166.0
2012-05-26,24.0,17.0,19.0,161.0,192.0
2012-05-27,16.0,17.0,51.0,130.0,102.0
2012-05-28,50.0,26.0,14.0,139.0,68.0
2012-05-29,90.0,3.0,58.0,199.0,187.0
2012-05-30,2.0,29.0,16.0,167.0,209.0
2012-05-31,97.0,24.0,46.0,137.0,76.0
2012-06-01,73.0,1.0,51.0,113.0,264.0
2012-06-02,11.0,29.0,25.0,107.0,123.0
2012-06-03,9.0,25.0,39.0,199.0,89.0
2012-06-04,42.0,4.0,31.0,155.0,99.0
2012-06-05,67.0,2.0,26.0,149.0,109.0
2012-06-06,67.0,1.0,24.0,186.0,141.0
2012-06-07,21.0,5.0,33.0,120.0,130.0
2012-06-08,86.0,15.0,24.0,164.0,55.0
2012-06-09,35.0,12.0,30.0,114.0,199.0
2012-06-10,70.0,1.0,27.0,194.0,117.0
2012-06-11,54.0,4.0,27.0,169.0,136.0
2012-06-12,71.0,24.0,26.0,120.0,128.0
2012-06-13,36.0,2.0,23.0,154.0,214.0
2012-06-14,43.0,29.0,37.0,110.0,70.0
2012-06-15,95.0,2.0,49.0,143.0,170.0
2012-06-16,31.0,8.0,47.0,138.0,208.0
2012-06-17,13.0,13.0,27.0,175.0,68.0
2012-06-18,76.0,29.0,34.0,176.0,71.0
2012-06-19,28.0,9.0,33.0,124.0,230.0
2012-06-20,48.0,10.0,32.0,139.0,87.0
2012-06-21,83.0,2.0,20.0,162.0,128.0
2012-06-22,87.0,1.0,21.0,119.0,162.0
2012-06-23,83.0,3.0,41.0,168.0,181.0
2012-06-24,94.0,8.0,16.0,116.0,165.0
2012-06-25,82.0,3.0,53.0,158.0,202.0
2012-06-26,56.0,6.0,26.0,128.0,170.0
2012-06-27,7.0,30.0,30.0,161.0,128.0
2012-06-28,56.0,11.0,53.0,154.0,106.0
2012-06-29,32.0,1.0,17.0,143.0,140.0
2012-06-30,54.0,25.0,34.0,187.0,74.0
2012-07-01,15.0,1.0,47.0,178.0,194.0
2012-07-02,54.0,2.0,26.0,182.0,38.0
2012-07-03,90.0,26.0,54.0,197.0,123.0
2012-07-04,17.0,0.0,36.0,123.0,245.0
2012-07-05,69.0,3.0,50.0,128.0,22.0
2012-07-06,93.0,22.0,18.0,151.0,150.0
2012-07-07,91.0,19.0,47.0,127.0,254.0
2012-07-08,38.0,5.0,44.0,140.0,249.0
2012-07-09,90.0,23.0,24.0,120.0,106.0
2012-07-10,9.0,28.0,37.0,182.0,261.0
2012-07-11,3.0,27.0,52.0,117.0,112.0
2012-07-12,11.0,25.0,19.0,178.0,77.0
2012-07-13,2.0,0.0,54.0,192.0,98.0
2012-07-14,31.0,19.0,22.0,124.0,8.0
2012-07-15,56.0,15.0,22.0,116.0,102.0
2012-07-16,93.0,20.0,19.0,136.0,179.0
2012-07-17,10.0,12.0,30.0,154.0,266.0
2012-07-18,52.0,23.0,35.0,125.0,65.0
2012-07-19,53.0,25.0,22.0,103.0,180.0
2012-07-20,20.0,29.0,13.0,122.0,175.0
2012-07-21,23.0,9.0,20.0,183.0,109.0
2012-07-22,88.0,28.0,28.0,200.0,59.0
2012-07-23,52.0,9.0,28.0,178.0,263.0
2012-07-24,14.0,19.0,15.0,138.0,148.0
2012-07-25,12.0,13.0,28.0,177.0,85.0
2012-07-26,27.0,2.0,15.0,178.0,74.0
2012-07-27,39.0,4.0,29.0,165.0,62.0
2012-07-28,32.0,19.0,47.0,110.0,95.0
2012-07-29,74.0,12.0,31.0,168.0,101.0
2012-07-30,11.0,4.0,29.0,114.0,191.0
2012-07-31,68.0,0.0,28.0,165.0,29.0
2012-08-01,89.0,6.0,23.0,163.0,120.0
2012-08-02,95.0,26.0,30.0,111.0,202.0
2012-08-03,53.0,19.0,38.0,189.0,258.0
2012-08-04,46.0,12.0,40.0,131.0,151.0
2012-08-05,31.0,5.0,21.0,128.0,132.0
2012-08-06,70.0,11.0,44.0,137.0,69.0
2012-08-07,73.0,22.0,52.0,115.0,149.0
2012-08-08,65.0,13.0,50.0,165.0,202.0
2012-08-09,77.0,7.0,21.0,145.0,152.0
2012-08-10,8.0,2.0,19.0,104.0,189.0
2012-08-11,59.0,1.0,57.0,161.0,35.0
2012-08-12,4.0,14.0,55.0,178.0,123.0
2012-08-13,11.0,3.0,48.0,187.0,54.0
2012-08-14,97.0,19.0,46.0,126.0,29.0
2012-08-15,87.0,9.0,40.0,183.0,229.0
2012-08-16,87.0,26.0,15.0,175.0,193.0
2012-08-17,73.0,12.0,57.0,104.0,270.0
2012-08-18,9.0,15.0,57.0,110.0,182.0
2012-08-19,55.0,24.0,45.0,157.0,63.0
2012-08-20,66.0,6.0,53.0,175.0,185.0
2012-08-21,17.0,30.0,35.0,177.0,158.0
2012-08-22,81.0,16.0,60.0,174.0,123.0
2012-08-23,82.0,10.0,19.0,162.0,205.0
2012-08-24,48.0,19.0,47.0,187.0,202.0
2012-08-25,35.0,4.0,57.0,168.0,161.0
2012-08-26,51.0,12.0,38.0,118.0,94.0
2012-08-27,17.0,11.0,48.0,171.0,145.0
2012-08-28,50.0,28.0,55.0,181.0,59.0
2012-08-29,75.0,1.0,42.0,183.0,181.0
2012-08-30,53.0,25.0,39.0,138.0,171.0
2012-08-31,17.0,28.0,37.0,184.0,182.0
2012-09-01,56.0,10.0,53.0,105.0,105.0
2012-09-02,40.0,19.0,34.0,175.0,151.0
2012-09-03,91.0,14.0,11.0,158.0,140.0
2012-09-04,32.0,23.0,17.0,120.0,217.0
2012-09-05,69.0,17.0,38.0,111.0,134.0
2012-09-06,98.0,18.0,32.0,198.0,190.0
2012-09-07,77.0,16.0,32.0,163.0,245.0
2012-09-08,76.0,5.0,32.0,108.0,200.0
2012-09-09,58.0,15.0,28.0,143.0,194.0
2012-09-10,8.0,20.0,60.0,164.0,158.0
2012-09-11,69.0,20.0,55.0,171.0,82.0
2012-09-12,73.0,16.0,52.0,167.0,190.0
2012-09-13,18.0,1.0,34.0,111.0,197.0
2012-09-14,5.0,7.0,54.0,101.0,32.0
2012-09-15,27.0,12.0,45.0,100.0,37.0
2012-09-16,24.0,13.0,37.0,119.0,78.0
2012-09-17,7.0,21.0,35.0,164.0,82.0
2012-09-18,87.0,16.0,60.0,116.0,87.0
2012-09-19,24.0,1.0,29.0,111.0,217.0
2012-09-20,43.0,1.0,22.0,157.0,67.0
2012-09-21,78.0,29.0,32.0,125.0,85.0
2012-09-22,12.0,1.0,44.0,144.0,261.0
2012-09-23,1.0,21.0,36.0,193.0,31.0
2012-09-24,50.0,20.0,29.0,160.0,80.0
2012-09-25,17.0,17.0,24.0,185.0,156.0
2012-09-26,89.0,0.0,36.0,148.0,85.0
2012-09-27,59.0,10.0,22.0,117.0,163.0
2012-09-28,19.0,28.0,51.0,100.0,124.0
2012-09-29,30.0,6.0,56.0,166.0,121.0
2012-09-30,52.0,17.0,45.0,181.0,68.0
2012-10-01,28.0,11.0,58.0,168.0,129.0
2012-10-02,33.0,23.0,38.0,120.0,91.0
2012-10-03,30.0,14.0,22.0,134.0,133.0
2012-10-04,56.0,13.0,11.0,192.0,111.0
2012-10-05,98.0,21.0,58.0,117.0,151.0
2012-10-06,32.0,5.0,58.0,133.0,262.0
2012-10-07,50.0,2.0,18.0,164.0,67.0
2012-10-08,99.0,14.0,47.0,157.0,108.0
2012-10-09,22.0,15.0,20.0,184.0,249.0
2012-10-10,57.0,14.0,36.0,173.0,97.0
2012-10-11,30.0,16.0,42.0,131.0,145.0
2012-10-12,76.0,28.0,10.0,180.0,101.0
2012-10-13,70.0,9.0,14.0,165.0,240.0
2012-10-14,75.0,11.0,49.0,121.0,168.0
2012-10-15,10.0,10.0,48.0,110.0,194.0
2012-10-16,47.0,16.0,43.0,124.0,48.0
2012-10-17,61.0,13.0,48.0,108.0,134.0
2012-10-18,60.0,16.0,36.0,144.0,172.0
2012-10-19,69.0,13.0,31.0,126.0,187.0
2012-10-20,73.0,22.0,19.0,140.0,185.0
2012-10-21,44.0,16.0,25.0,107.0,195.0
2012-10-22,19.0,3.0,13.0,103.0,134.0
2012-10-23,36.0,2.0,24.0,115.0,31.0
2012-10-24,29.0,19.0,53.0,142.0,98.0
2012-10-25,54.0,29.0,47.0,114.0,105.0
2012-10-26,64.0,22.0,18.0,112.0,198.0
2012-10-27,35.0,21.0,30.0,178.0,203.0
2012-10-28,23.0,29.0,17.0,150.0,131.0
2012-10-29,21.0,20.0,57.0,157.0,146.0
2012-10-30,98.0,23.0,31.0,125.0,108.0
2012-10-31,99.0,1.0,25.0,125.0,259.0
2012-11-01,11.0,25.0,16.0,150.0,195.0
2012-11-02,96.0,0.0,28.0,161.0,115.0
2012-11-03,18.0,7.0,37.0,118.0,197.0
2012-11-04,48.0,11.0,24.0,116.0,63.0
2012-11-05,43.0,12.0,42.0,177.0,133.0
2012-11-06,60.0,10.0,32.0,178.0,125.0
2012-11-07,33.0,5.0,27.0,126.0,145.0
2012-11-08,1.0,30.0,14.0,142.0,75.0
2012-11-09,29.0,20.0,42.0,122.0,93.0
2012-11-10,63.0,18.0,25.0,191.0,135.0
2012-11-11,13.0,5.0,40.0,103.0,185.0
2012-11-12,74.0,6.0,56.0,180.0,37.0
2012-11-13,67.0,26.0,41.0,152.0,162.0
2012-11-14,20.0,16.0,19.0,135.0,194.0
2012-11-15,89.0,15.0,48.0,117.0,92.0
2012-11-16,61.0,1.0,14.0,147.0,207.0
2012-11-17,67.0,17.0,17.0,170.0,121.0
2012-11-18,70.0,7.0,39.0,131.0,180.0
2012-11-19,32.0,20.0,41.0,161.0,177.0
2012-11-20,2.0,28.0,11.0,162.0,123.0
2012-11-21,14.0,3.0,22.0,197.0,92.0
2012-11-22,23.0,24.0,12.0,198.0,55.0
2012-11-23,33.0,10.0,10.0,137.0,111.0
2012-11-24,7.0,18.0,21.0,146.0,102.0
