date,input1,input2,input3,input4,target
2018-11-08,66.0,11.0,48.0,178.0,39.0
2018-11-09,73.0,18.0,25.0,126.0,-128.0
2018-11-10,60.0,20.0,20.0,155.0,-110.0
2018-11-11,84.0,27.0,40.0,168.0,-71.0
2018-11-12,18.0,22.0,41.0,168.0,-116.0
2018-11-13,3.0,26.0,54.0,180.0,1.0
2018-11-14,27.0,27.0,50.0,130.0,43.0
2018-11-15,38.0,11.0,44.0,196.0,3.0
2018-11-16,9.0,28.0,16.0,190.0,-56.0
2018-11-17,25.0,28.0,26.0,115.0,37.0
2018-11-18,69.0,19.0,39.0,106.0,-8.0
2018-11-19,56.0,25.0,49.0,154.0,-92.0
2018-11-20,82.0,4.0,33.0,136.0,-67.0
2018-11-21,52.0,17.0,21.0,128.0,-167.0
2018-11-22,73.0,12.0,17.0,154.0,-60.0
2018-11-23,78.0,28.0,21.0,126.0,-110.0
2018-11-24,6.0,9.0,22.0,148.0,-98.0
2018-11-25,83.0,30.0,33.0,168.0,0.0
2018-11-26,34.0,20.0,22.0,198.0,-104.0
2018-11-27,72.0,1.0,23.0,193.0,-25.0
2018-11-28,57.0,2.0,13.0,152.0,-120.0
2018-11-29,66.0,2.0,42.0,159.0,-112.0
2018-11-30,45.0,12.0,54.0,106.0,-133.0
2018-12-01,47.0,28.0,38.0,176.0,-56.0
2018-12-02,63.0,23.0,53.0,115.0,-25.0
2018-12-03,6.0,4.0,41.0,103.0,-73.0
2018-12-04,72.0,0.0,20.0,163.0,13.0
2018-12-05,50.0,26.0,41.0,122.0,-141.0
2018-12-06,82.0,27.0,27.0,180.0,-46.0
2018-12-07,21.0,20.0,28.0,173.0,-93.0
2018-12-08,81.0,17.0,41.0,193.0,13.0
2018-12-09,79.0,30.0,22.0,193.0,-118.0
2018-12-10,12.0,8.0,42.0,122.0,-99.0
2018-12-11,63.0,21.0,54.0,113.0,-5.0
2018-12-12,73.0,26.0,30.0,139.0,-80.0
2018-12-13,31.0,16.0,25.0,143.0,-93.0
2018-12-14,48.0,15.0,44.0,181.0,-15.0
2018-12-15,5.0,18.0,52.0,184.0,-61.0
2018-12-16,63.0,5.0,25.0,182.0,20.0
2018-12-17,9.0,20.0,57.0,101.0,-106.0
2018-12-18,83.0,17.0,34.0,198.0,17.0
2018-12-19,49.0,14.0,21.0,123.0,-125.0
2018-12-20,53.0,26.0,34.0,135.0,-69.0
2018-12-21,4.0,2.0,33.0,158.0,-48.0
2018-12-22,6.0,27.0,25.0,181.0,8.0
2018-12-23,25.0,28.0,34.0,160.0,44.0
2018-12-24,9.0,11.0,32.0,153.0,15.0
2018-12-25,98.0,19.0,22.0,108.0,0.0
2018-12-26,21.0,17.0,27.0,190.0,-148.0
2018-12-27,74.0,11.0,31.0,107.0,-16.0
2018-12-28,50.0,2.0,45.0,104.0,-124.0
2018-12-29,3.0,22.0,50.0,116.0,-97.0
2018-12-30,54.0,14.0,13.0,155.0,24.0
2018-12-31,39.0,15.0,49.0,150.0,-75.0
2019-01-01,60.0,6.0,28.0,157.0,-48.0
2019-01-02,84.0,22.0,32.0,109.0,-119.0
2019-01-03,37.0,15.0,57.0,159.0,-119.0
2019-01-04,41.0,6.0,56.0,195.0,-43.0
2019-01-05,35.0,11.0,21.0,197.0,-77.0
2019-01-06,92.0,7.0,17.0,157.0,-73.0
2019-01-07,18.0,0.0,25.0,151.0,-172.0
2019-01-08,84.0,11.0,19.0,141.0,-28.0
2019-01-09,26.0,29.0,47.0,135.0,-141.0
2019-01-10,92.0,22.0,43.0,182.0,4.0
2019-01-11,89.0,23.0,35.0,171.0,-135.0
2019-01-12,77.0,24.0,26.0,137.0,-132.0
2019-01-13,6.0,15.0,41.0,171.0,-122.0
2019-01-14,38.0,30.0,23.0,166.0,27.0
2019-01-15,32.0,5.0,11.0,140.0,-10.0
2019-01-16,43.0,4.0,53.0,137.0,-59.0
2019-01-17,5.0,27.0,25.0,161.0,-85.0
2019-01-18,89.0,19.0,43.0,186.0,52.0
2019-01-19,81.0,5.0,14.0,102.0,-132.0
2019-01-20,12.0,20.0,38.0,128.0,-130.0
2019-01-21,91.0,6.0,37.0,196.0,7.0
2019-01-22,47.0,20.0,13.0,114.0,-165.0
2019-01-23,40.0,14.0,19.0,116.0,-39.0
2019-01-24,49.0,10.0,42.0,153.0,-46.0
2019-01-25,1.0,22.0,34.0,119.0,-69.0
2019-01-26,66.0,12.0,44.0,152.0,46.0
2019-01-27,51.0,22.0,39.0,107.0,-118.0
2019-01-28,48.0,16.0,32.0,166.0,-59.0
2019-01-29,85.0,22.0,42.0,141.0,-73.0
2019-01-30,87.0,29.0,60.0,166.0,-125.0
2019-01-31,97.0,17.0,38.0,172.0,-114.0
2019-02-01,50.0,30.0,22.0,106.0,-141.0
2019-02-02,22.0,18.0,50.0,154.0,-32.0
2019-02-03,57.0,19.0,20.0,154.0,-22.0
2019-02-04,78.0,8.0,11.0,190.0,-82.0
2019-02-05,82.0,3.0,58.0,186.0,-140.0
2019-02-06,87.0,12.0,34.0,113.0,-143.0
2019-02-07,88.0,25.0,47.0,105.0,-146.0
2019-02-08,19.0,29.0,59.0,132.0,-129.0
2019-02-09,50.0,20.0,14.0,150.0,29.0
2019-02-10,89.0,12.0,58.0,108.0,-49.0
2019-02-11,54.0,14.0,40.0,156.0,-159.0
2019-02-12,43.0,23.0,54.0,199.0,-88.0
2019-02-13,0.0,8.0,56.0,148.0,-32.0
2019-02-14,99.0,3.0,34.0,186.0,13.0
2019-02-15,96.0,23.0,45.0,136.0,-193.0
2019-02-16,29.0,24.0,43.0,110.0,-146.0
2019-02-17,54.0,11.0,32.0,180.0,-3.0
2019-02-18,74.0,28.0,27.0,134.0,-93.0
2019-02-19,86.0,9.0,47.0,180.0,-100.0
2019-02-20,6.0,12.0,35.0,122.0,-160.0
2019-02-21,67.0,0.0,21.0,121.0,15.0
2019-02-22,14.0,12.0,12.0,102.0,-118.0
2019-02-23,46.0,17.0,13.0,118.0,6.0
2019-02-24,48.0,12.0,22.0,123.0,-62.0
2019-02-25,7.0,14.0,37.0,160.0,-76.0
2019-02-26,38.0,26.0,47.0,191.0,24.0
2019-02-27,40.0,22.0,37.0,155.0,-31.0
2019-02-28,85.0,4.0,25.0,131.0,-41.0
2019-03-01,89.0,22.0,46.0,188.0,-161.0
2019-03-02,74.0,22.0,47.0,110.0,-140.0
2019-03-03,86.0,8.0,44.0,167.0,-99.0
2019-03-04,84.0,4.0,41.0,150.0,-160.0
2019-03-05,57.0,28.0,41.0,167.0,-134.0
2019-03-06,65.0,29.0,48.0,162.0,-67.0
2019-03-07,55.0,25.0,20.0,107.0,-65.0
2019-03-08,81.0,13.0,35.0,182.0,-49.0
2019-03-09,63.0,21.0,57.0,117.0,-134.0
2019-03-10,16.0,11.0,53.0,193.0,-79.0
2019-03-11,36.0,3.0,27.0,113.0,-26.0
2019-03-12,38.0,28.0,29.0,101.0,-39.0
2019-03-13,46.0,23.0,58.0,114.0,-18.0
2019-03-14,32.0,18.0,20.0,176.0,-48.0
2019-03-15,68.0,9.0,32.0,154.0,-19.0
2019-03-16,67.0,29.0,44.0,197.0,-128.0
2019-03-17,13.0,7.0,18.0,198.0,-64.0
2019-03-18,9.0,0.0,19.0,178.0,3.0
2019-03-19,44.0,27.0,36.0,117.0,-31.0
2019-03-20,66.0,10.0,27.0,133.0,-28.0
2019-03-21,60.0,30.0,43.0,182.0,-116.0
2019-03-22,63.0,6.0,51.0,150.0,-43.0
2019-03-23,49.0,27.0,47.0,200.0,-119.0
2019-03-24,7.0,11.0,13.0,138.0,-40.0
2019-03-25,39.0,3.0,29.0,161.0,-10.0
2019-03-26,23.0,21.0,57.0,190.0,-82.0
2019-03-27,94.0,17.0,29.0,141.0,-10.0
2019-03-28,81.0,5.0,32.0,139.0,-160.0
2019-03-29,45.0,17.0,11.0,115.0,-166.0
2019-03-30,57.0,24.0,57.0,118.0,-51.0
2019-03-31,40.0,0.0,44.0,196.0,-55.0
2019-04-01,36.0,30.0,43.0,161.0,-74.0
2019-04-02,49.0,15.0,16.0,121.0,-6.0
2019-04-03,81.0,26.0,31.0,148.0,-64.0
2019-04-04,52.0,24.0,31.0,181.0,-101.0
2019-04-05,31.0,17.0,48.0,174.0,-72.0
2019-04-06,43.0,6.0,15.0,144.0,-18.0
2019-04-07,28.0,19.0,25.0,186.0,-68.0
2019-04-08,74.0,8.0,25.0,113.0,-9.0
2019-04-09,95.0,17.0,31.0,111.0,-133.0
2019-04-10,32.0,26.0,46.0,148.0,-148.0
2019-04-11,70.0,0.0,54.0,154.0,-10.0
2019-04-12,74.0,1.0,29.0,174.0,-149.0
2019-04-13,4.0,8.0,60.0,199.0,-145.0
2019-04-14,18.0,8.0,47.0,101.0,18.0
2019-04-15,74.0,21.0,22.0,132.0,-15.0
2019-04-16,62.0,22.0,41.0,194.0,-110.0
2019-04-17,38.0,26.0,51.0,174.0,-74.0
2019-04-18,75.0,10.0,44.0,131.0,-23.0
2019-04-19,53.0,14.0,45.0,177.0,-133.0
2019-04-20,94.0,23.0,38.0,164.0,-76.0
2019-04-21,60.0,21.0,22.0,184.0,-146.0
2019-04-22,24.0,29.0,41.0,168.0,-89.0
2019-04-23,25.0,8.0,40.0,179.0,18.0
2019-04-24,65.0,14.0,16.0,131.0,-40.0
2019-04-25,35.0,14.0,30.0,117.0,-110.0
2019-04-26,35.0,10.0,47.0,154.0,-37.0
2019-04-27,98.0,13.0,43.0,191.0,-56.0
2019-04-28,50.0,17.0,30.0,104.0,-173.0
2019-04-29,71.0,24.0,46.0,151.0,-75.0
2019-04-30,42.0,10.0,19.0,171.0,-92.0
2019-05-01,91.0,25.0,50.0,123.0,-70.0
2019-05-02,12.0,21.0,15.0,132.0,-146.0
2019-05-03,19.0,20.0,44.0,134.0,20.0
2019-05-04,62.0,10.0,21.0,109.0,10.0
2019-05-05,19.0,14.0,32.0,189.0,-93.0
2019-05-06,36.0,25.0,29.0,120.0,-9.0
2019-05-07,3.0,9.0,23.0,191.0,-44.0
2019-05-08,47.0,16.0,24.0,145.0,14.0
2019-05-09,8.0,7.0,35.0,141.0,-73.0
2019-05-10,51.0,3.0,58.0,135.0,-17.0
2019-05-11,95.0,18.0,51.0,161.0,-83.0
2019-05-12,79.0,11.0,60.0,118.0,-143.0
2019-05-13,89.0,25.0,47.0,107.0,-113.0
2019-05-14,86.0,28.0,24.0,198.0,-116.0
2019-05-15,34.0,26.0,35.0,176.0,-120.0
2019-05-16,57.0,20.0,45.0,120.0,-31.0
2019-05-17,72.0,6.0,38.0,123.0,-68.0
2019-05-18,72.0,16.0,56.0,112.0,-151.0
2019-05-19,3.0,27.0,58.0,117.0,-110.0
2019-05-20,2.0,7.0,10.0,145.0,68.0
2019-05-21,65.0,17.0,21.0,181.0,3.0
2019-05-22,39.0,6.0,37.0,154.0,-80.0
2019-05-23,17.0,8.0,44.0,131.0,-67.0
2019-05-24,23.0,8.0,20.0,114.0,-15.0
2019-05-25,18.0,27.0,54.0,131.0,-46.0
2019-05-26,32.0,29.0,52.0,165.0,7.0
2019-05-27,27.0,30.0,43.0,186.0,-5.0
2019-05-28,52.0,2.0,23.0,179.0,6.0
2019-05-29,97.0,10.0,52.0,195.0,-98.0
2019-05-30,36.0,14.0,51.0,113.0,-169.0
2019-05-31,55.0,24.0,43.0,169.0,-44.0
2019-06-01,64.0,30.0,10.0,134.0,-63.0
2019-06-02,3.0,12.0,48.0,143.0,-66.0
2019-06-03,12.0,30.0,18.0,163.0,12.0
2019-06-04,83.0,2.0,45.0,170.0,25.0
2019-06-05,53.0,17.0,15.0,191.0,-159.0
2019-06-06,85.0,26.0,52.0,181.0,-50.0
2019-06-07,74.0,21.0,36.0,179.0,-135.0
2019-06-08,31.0,20.0,44.0,110.0,-118.0
2019-06-09,62.0,17.0,57.0,108.0,-7.0
2019-06-10,47.0,3.0,24.0,169.0,-97.0
2019-06-11,87.0,15.0,33.0,162.0,-88.0
2019-06-12,44.0,18.0,46.0,145.0,-151.0
2019-06-13,35.0,19.0,20.0,116.0,-44.0
2019-06-14,87.0,14.0,56.0,193.0,-35.0
2019-06-15,32.0,15.0,46.0,189.0,-130.0
2019-06-16,51.0,20.0,10.0,173.0,-37.0
2019-06-17,14.0,10.0,23.0,127.0,-55.0
2019-06-18,67.0,2.0,48.0,170.0,-16.0
2019-06-19,43.0,1.0,14.0,128.0,-142.0
2019-06-20,59.0,25.0,38.0,167.0,-102.0
2019-06-21,85.0,22.0,48.0,168.0,-78.0
2019-06-22,68.0,25.0,13.0,153.0,-123.0
2019-06-23,74.0,6.0,26.0,161.0,-85.0
2019-06-24,76.0,11.0,30.0,167.0,-158.0
2019-06-25,94.0,27.0,46.0,172.0,-131.0
2019-06-26,57.0,24.0,36.0,122.0,-126.0
2019-06-27,35.0,3.0,45.0,136.0,-65.0
2019-06-28,18.0,13.0,21.0,119.0,-58.0
2019-06-29,27.0,27.0,44.0,191.0,0.0
2019-06-30,35.0,1.0,45.0,139.0,8.0
2019-07-01,99.0,14.0,51.0,147.0,-68.0
2019-07-02,8.0,28.0,53.0,143.0,-185.0
2019-07-03,13.0,12.0,31.0,157.0,39.0
2019-07-04,38.0,29.0,50.0,103.0,11.0
2019-07-05,68.0,4.0,30.0,162.0,-34.0
2019-07-06,98.0,23.0,29.0,195.0,-117.0
2019-07-07,3.0,24.0,25.0,172.0,-145.0
2019-07-08,71.0,29.0,46.0,140.0,63.0
2019-07-09,12.0,12.0,20.0,123.0,-68.0
2019-07-10,44.0,22.0,28.0,154.0,2.0
2019-07-11,81.0,2.0,34.0,106.0,-52.0
2019-07-12,14.0,0.0,51.0,130.0,-152.0
2019-07-13,32.0,24.0,57.0,190.0,-22.0
2019-07-14,76.0,8.0,19.0,158.0,-28.0
2019-07-15,78.0,10.0,34.0,160.0,-146.0
2019-07-16,63.0,21.0,18.0,138.0,-136.0
2019-07-17,47.0,21.0,32.0,151.0,-77.0
2019-07-18,88.0,3.0,42.0,130.0,-64.0
2019-07-19,42.0,4.0,32.0,103.0,-177.0
2019-07-20,10.0,23.0,15.0,144.0,-87.0
2019-07-21,58.0,1.0,24.0,182.0,27.0
2019-07-22,45.0,30.0,24.0,131.0,-103.0
2019-07-23,48.0,23.0,41.0,145.0,-32.0
2019-07-24,75.0,28.0,29.0,113.0,-35.0
2019-07-25,3.0,29.0,35.0,130.0,-99.0
2019-07-26,7.0,21.0,43.0,161.0,70.0
2019-07-27,72.0,29.0,39.0,104.0,13.0
2019-07-28,30.0,8.0,51.0,186.0,-96.0
2019-07-29,73.0,12.0,29.0,184.0,-53.0
2019-07-30,47.0,6.0,30.0,133.0,-120.0
2019-07-31,44.0,30.0,29.0,162.0,-86.0
2019-08-01,12.0,12.0,50.0,138.0,-11.0
2019-08-02,99.0,11.0,43.0,153.0,-6.0
2019-08-03,9.0,5.0,57.0,185.0,-180.0
2019-08-04,93.0,15.0,46.0,111.0,-8.0
2019-08-05,74.0,15.0,26.0,190.0,-146.0
2019-08-06,14.0,21.0,60.0,136.0,-108.0
2019-08-07,71.0,21.0,24.0,152.0,3.0
2019-08-08,21.0,4.0,49.0,133.0,-103.0
2019-08-09,0.0,24.0,10.0,151.0,-29.0
2019-08-10,63.0,13.0,26.0,159.0,53.0
2019-08-11,4.0,20.0,53.0,162.0,-92.0
2019-08-12,30.0,12.0,58.0,184.0,21.0
2019-08-13,19.0,22.0,51.0,166.0,-38.0
2019-08-14,12.0,3.0,31.0,119.0,-12.0
2019-08-15,7.0,11.0,29.0,145.0,-9.0
2019-08-16,56.0,30.0,19.0,169.0,2.0
2019-08-17,15.0,25.0,28.0,126.0,-57.0
2019-08-18,48.0,29.0,54.0,134.0,25.0
2019-08-19,96.0,27.0,12.0,163.0,-19.0
2019-08-20,7.0,30.0,49.0,113.0,-141.0
2019-08-21,25.0,19.0,45.0,145.0,24.0
2019-08-22,61.0,1.0,43.0,104.0,-22.0
2019-08-23,59.0,14.0,23.0,106.0,-131.0
2019-08-24,6.0,12.0,50.0,157.0,-99.0
2019-08-25,73.0,2.0,54.0,110.0,10.0
2019-08-26,86.0,27.0,41.0,193.0,-152.0
2019-08-27,60.0,21.0,49.0,121.0,-128.0
2019-08-28,74.0,29.0,55.0,121.0,-86.0
2019-08-29,69.0,30.0,19.0,136.0,-81.0
2019-08-30,25.0,21.0,60.0,125.0,-81.0
2019-08-31,85.0,11.0,39.0,176.0,-4.0
2019-09-01,92.0,30.0,12.0,151.0,-150.0
2019-09-02,6.0,3.0,58.0,115.0,-134.0
2019-09-03,57.0,3.0,10.0,114.0,-17.0
2019-09-04,81.0,1.0,27.0,148.0,-105.0
2019-09-05,71.0,14.0,35.0,101.0,-176.0
2019-09-06,49.0,23.0,29.0,161.0,-112.0
2019-09-07,79.0,6.0,17.0,180.0,-38.0
2019-09-08,20.0,17.0,39.0,111.0,-139.0
2019-09-09,74.0,13.0,54.0,126.0,7.0
2019-09-10,80.0,1.0,11.0,175.0,-139.0
2019-09-11,73.0,19.0,15.0,146.0,-160.0
2019-09-12,31.0,5.0,24.0,150.0,-113.0
2019-09-13,22.0,9.0,15.0,198.0,-56.0
2019-09-14,54.0,28.0,47.0,117.0,-19.0
2019-09-15,2.0,12.0,32.0,184.0,-57.0
2019-09-16,64.0,26.0,23.0,101.0,35.0
2019-09-17,73.0,29.0,25.0,111.0,-72.0
2019-09-18,66.0,19.0,25.0,176.0,-99.0
2019-09-19,11.0,15.0,11.0,185.0,-94.0
2019-09-20,54.0,9.0,29.0,144.0,-12.0
2019-09-21,47.0,4.0,15.0,157.0,-93.0
2019-09-22,57.0,2.0,39.0,109.0,-86.0
2019-09-23,70.0,7.0,56.0,104.0,-100.0
2019-09-24,2.0,14.0,13.0,147.0,-138.0
2019-09-25,86.0,28.0,57.0,187.0,39.0
2019-09-26,44.0,19.0,47.0,192.0,-120.0
2019-09-27,31.0,3.0,19.0,109.0,-41.0
2019-09-28,64.0,16.0,27.0,195.0,-51.0
2019-09-29,71.0,8.0,19.0,168.0,-98.0
2019-09-30,96.0,23.0,24.0,181.0,-129.0
2019-10-01,49.0,30.0,56.0,105.0,-157.0
2019-10-02,11.0,23.0,59.0,156.0,-36.0
2019-10-03,37.0,19.0,40.0,192.0,35.0
2019-10-04,91.0,8.0,37.0,173.0,-40.0
2019-10-05,58.0,19.0,54.0,151.0,-162.0
2019-10-06,42.0,29.0,13.0,101.0,-59.0
2019-10-07,40.0,18.0,51.0,174.0,-21.0
2019-10-08,31.0,12.0,12.0,139.0,-36.0
2019-10-09,59.0,12.0,16.0,119.0,-29.0
2019-10-10,39.0,25.0,49.0,118.0,-101.0
2019-10-11,67.0,24.0,11.0,170.0,-31.0
2019-10-12,92.0,19.0,47.0,150.0,-90.0
2019-10-13,62.0,26.0,35.0,109.0,-146.0
2019-10-14,54.0,9.0,11.0,151.0,-77.0
2019-10-15,93.0,16.0,31.0,106.0,-86.0
2019-10-16,49.0,9.0,26.0,103.0,-148.0
2019-10-17,46.0,22.0,59.0,137.0,-94.0
2019-10-18,98.0,4.0,46.0,152.0,-44.0
2019-10-19,51.0,29.0,40.0,126.0,-178.0
2019-10-20,2.0,24.0,58.0,107.0,-32.0
2019-10-21,22.0,12.0,40.0,105.0,50.0
2019-10-22,53.0,11.0,31.0,160.0,-20.0
2019-10-23,11.0,8.0,43.0,122.0,-98.0
2019-10-24,92.0,10.0,23.0,109.0,-4.0
2019-10-25,98.0,3.0,14.0,143.0,-172.0
2019-10-26,44.0,20.0,32.0,157.0,-189.0
2019-10-27,93.0,17.0,54.0,190.0,-50.0
2019-10-28,12.0,5.0,16.0,197.0,-159.0
2019-10-29,30.0,6.0,29.0,162.0,-22.0
2019-10-30,79.0,21.0,11.0,174.0,-48.0
2019-10-31,63.0,24.0,15.0,128.0,-95.0
2019-11-01,63.0,12.0,43.0,156.0,-85.0
2019-11-02,79.0,23.0,47.0,147.0,-91.0
2019-11-03,14.0,17.0,16.0,200.0,-98.0
2019-11-04,26.0,16.0,17.0,121.0,-4.0
2019-11-05,29.0,18.0,44.0,168.0,-14.0
2019-11-06,82.0,29.0,17.0,189.0,-26.0
2019-11-07,44.0,16.0,24.0,183.0,-127.0
2019-11-08,61.0,29.0,18.0,124.0,-49.0
2019-11-09,18.0,29.0,28.0,118.0,-61.0
2019-11-10,51.0,30.0,36.0,148.0,12.0
2019-11-11,28.0,10.0,31.0,191.0,-53.0
2019-11-12,22.0,9.0,36.0,131.0,-31.0
2019-11-13,22.0,21.0,48.0,159.0,-19.0
2019-11-14,33.0,4.0,38.0,148.0,-4.0
2019-11-15,42.0,24.0,46.0,163.0,-70.0
2019-11-16,4.0,12.0,32.0,181.0,-30.0
2019-11-17,69.0,18.0,37.0,153.0,3.0
2019-11-18,48.0,12.0,14.0,144.0,-105.0
2019-11-19,38.0,0.0,18.0,135.0,-79.0
2019-11-20,31.0,11.0,31.0,128.0,-88.0
2019-11-21,41.0,9.0,23.0,127.0,-47.0
2019-11-22,57.0,30.0,30.0,150.0,-85.0
2019-11-23,12.0,17.0,24.0,157.0,-72.0
2019-11-24,72.0,10.0,46.0,122.0,-6.0
2019-11-25,78.0,12.0,41.0,112.0,-131.0
2019-11-26,43.0,12.0,35.0,155.0,-118.0
2019-11-27,72.0,18.0,19.0,104.0,-64.0
2019-11-28,7.0,29.0,11.0,101.0,-109.0
2019-11-29,87.0,25.0,37.0,109.0,62.0
2019-11-30,49.0,5.0,59.0,144.0,-129.0
2019-12-01,11.0,12.0,51.0,184.0,-90.0
2019-12-02,61.0,29.0,20.0,118.0,-10.0
2019-12-03,32.0,8.0,42.0,101.0,-69.0
2019-12-04,39.0,25.0,32.0,168.0,-63.0
2019-12-05,82.0,9.0,28.0,189.0,-35.0
2019-12-06,77.0,17.0,44.0,166.0,-147.0
2019-12-07,39.0,8.0,43.0,134.0,-117.0
2019-12-08,50.0,6.0,55.0,106.0,-53.0
2019-12-09,57.0,21.0,45.0,152.0,-90.0
2019-12-10,1.0,1.0,18.0,177.0,-60.0
2019-12-11,96.0,20.0,31.0,132.0,13.0
2019-12-12,17.0,27.0,22.0,196.0,-161.0
2019-12-13,22.0,15.0,33.0,158.0,21.0
2019-12-14,21.0,18.0,60.0,185.0,-21.0
2019-12-15,69.0,4.0,25.0,153.0,-1.0
2019-12-16,54.0,7.0,46.0,176.0,-117.0
2019-12-17,91.0,20.0,22.0,123.0,-93.0
2019-12-18,88.0,19.0,40.0,147.0,-140.0
2019-12-19,45.0,18.0,49.0,135.0,-147.0
2019-12-20,12.0,12.0,48.0,173.0,-52.0
2019-12-21,46.0,20.0,36.0,197.0,-5.0
2019-12-22,31.0,10.0,35.0,123.0,-54.0
2019-12-23,98.0,28.0,42.0,177.0,-46.0
2019-12-24,30.0,9.0,36.0,182.0,-142.0
2019-12-25,17.0,1.0,53.0,140.0,-51.0
2019-12-26,58.0,9.0,41.0,126.0,-37.0
2019-12-27,80.0,15.0,21.0,118.0,-92.0
2019-12-28,77.0,27.0,17.0,193.0,-143.0
2019-12-29,21.0,28.0,34.0,152.0,-110.0
2019-12-30,41.0,23.0,44.0,132.0,30.0
2019-12-31,88.0,29.0,29.0,159.0,-35.0
2020-01-01,98.0,24.0,45.0,152.0,-128.0
2020-01-02,35.0,18.0,33.0,168.0,-152.0
2020-01-03,49.0,6.0,46.0,107.0,-43.0
2020-01-04,18.0,15.0,50.0,133.0,-76.0
2020-01-05,9.0,19.0,35.0,145.0,-18.0
2020-01-06,38.0,15.0,22.0,158.0,12.0
2020-01-07,44.0,6.0,42.0,182.0,-51.0
2020-01-08,58.0,7.0,43.0,195.0,-62.0
2020-01-09,42.0,20.0,51.0,103.0,-101.0
2020-01-10,30.0,22.0,30.0,159.0,-30.0
2020-01-11,98.0,11.0,22.0,157.0,-30.0
2020-01-12,80.0,28.0,37.0,157.0,-185.0
2020-01-13,85.0,7.0,11.0,124.0,-87.0
2020-01-14,58.0,18.0,29.0,140.0,-141.0
2020-01-15,69.0,24.0,15.0,180.0,-86.0
2020-01-16,73.0,17.0,36.0,191.0,-111.0
2020-01-17,32.0,4.0,14.0,132.0,-105.0
2020-01-18,59.0,1.0,56.0,165.0,-52.0
2020-01-19,8.0,22.0,19.0,194.0,-112.0
2020-01-20,93.0,17.0,15.0,103.0,34.0
2020-01-21,60.0,16.0,49.0,147.0,-143.0
2020-01-22,74.0,24.0,20.0,134.0,-83.0
2020-01-23,76.0,5.0,11.0,156.0,-100.0
2020-01-24,98.0,15.0,29.0,108.0,-144.0
2020-01-25,8.0,6.0,15.0,133.0,-179.0
2020-01-26,7.0,24.0,25.0,196.0,8.0
2020-01-27,52.0,4.0,36.0,145.0,30.0
2020-01-28,54.0,2.0,30.0,183.0,-100.0
2020-01-29,68.0,3.0,15.0,191.0,-101.0
2020-01-30,55.0,29.0,20.0,109.0,-146.0
2020-01-31,14.0,26.0,40.0,128.0,-66.0
2020-02-01,54.0,10.0,58.0,169.0,5.0
2020-02-02,25.0,9.0,30.0,157.0,-98.0
2020-02-03,61.0,0.0,38.0,198.0,-33.0
2020-02-04,99.0,10.0,55.0,188.0,-109.0
2020-02-05,86.0,18.0,12.0,173.0,-186.0
2020-02-06,90.0,29.0,29.0,161.0,-123.0
2020-02-07,66.0,25.0,22.0,162.0,-120.0
2020-02-08,97.0,11.0,29.0,107.0,-86.0
2020-02-09,92.0,9.0,40.0,110.0,-170.0
2020-02-10,4.0,28.0,18.0,110.0,-150.0
2020-02-11,76.0,9.0,24.0,141.0,45.0
2020-02-12,61.0,4.0,22.0,115.0,-129.0
2020-02-13,23.0,3.0,42.0,123.0,-119.0
2020-02-14,73.0,22.0,54.0,158.0,-22.0
2020-02-15,59.0,21.0,21.0,165.0,-108.0
2020-02-16,90.0,21.0,60.0,117.0,-76.0
2020-02-17,73.0,29.0,59.0,146.0,-138.0
2020-02-18,14.0,20.0,38.0,172.0,-92.0
2020-02-19,24.0,25.0,14.0,138.0,16.0
2020-02-20,95.0,3.0,40.0,102.0,-3.0
2020-02-21,74.0,24.0,38.0,121.0,-190.0
2020-02-22,75.0,27.0,31.0,192.0,-98.0
2020-02-23,100.0,26.0,27.0,135.0,-111.0
2020-02-24,66.0,10.0,20.0,112.0,-146.0
2020-02-25,27.0,6.0,50.0,157.0,-110.0
2020-02-26,82.0,17.0,19.0,122.0,-39.0
2020-02-27,79.0,14.0,10.0,111.0,-135.0
2020-02-28,69.0,7.0,38.0,175.0,-122.0
2020-02-29,79.0,10.0,48.0,115.0,-119.0
2020-03-01,99.0,24.0,19.0,146.0,-136.0
2020-03-02,49.0,18.0,24.0,104.0,-162.0
2020-03-03,82.0,28.0,32.0,156.0,-87.0
2020-03-04,63.0,26.0,53.0,195.0,-108.0
2020-03-05,39.0,17.0,25.0,124.0,-67.0
2020-03-06,39.0,5.0,39.0,110.0,-49.0
2020-03-07,47.0,24.0,48.0,133.0,-61.0
2020-03-08,16.0,17.0,26.0,120.0,-59.0
2020-03-09,91.0,1.0,50.0,167.0,1.0
2020-03-10,74.0,3.0,22.0,114.0,-174.0
2020-03-11,73.0,12.0,38.0,177.0,-154.0
2020-03-12,4.0,0.0,50.0,165.0,-141.0
2020-03-13,62.0,25.0,18.0,165.0,-7.0
2020-03-14,47.0,5.0,38.0,160.0,-82.0
2020-03-15,35.0,25.0,53.0,175.0,-82.0
2020-03-16,26.0,28.0,29.0,152.0,-33.0
2020-03-17,14.0,5.0,18.0,169.0,19.0
2020-03-18,39.0,17.0,54.0,139.0,-18.0
2020-03-19,58.0,18.0,28.0,180.0,-24.0
2020-03-20,11.0,23.0,53.0,153.0,-81.0
2020-03-21,86.0,20.0,28.0,191.0,16.0
2020-03-22,28.0,3.0,36.0,164.0,-131.0
2020-03-23,52.0,26.0,52.0,112.0,-67.0
